[2025-06-11T08:03:25.992Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:26.311Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:26.556Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:26.572Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:26.681Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:26.774Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:26.929Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:26.955Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:26.971Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:27.070Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:27.154Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:27.653Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:27.904Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.015Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.135Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.222Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.236Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.346Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.456Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.470Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.553Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.658Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.674Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.782Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.804Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:28.907Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:29.014Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:29.125Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:29.144Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:29.250Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:29.375Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:29.461Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:29.945Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:30.473Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:30.978Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:31.299Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:31.596Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:31.862Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:32.129Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:32.326Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:32.565Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:32.725Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:32.935Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:33.156Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:33.325Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:33.556Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:33.879Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:34.001Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:34.249Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:34.464Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:34.727Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:44.796Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:03:54.951Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:04:05.075Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:04:15.327Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:04:25.426Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:04:27.677Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:04:37.867Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:04:47.974Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:04:58.109Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:05:08.239Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:05:13.424Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:05:23.549Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:05:33.687Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:05:43.779Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:05:53.899Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:06:04.211Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:06:14.431Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:06:25.199Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:06:35.261Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:06:45.355Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:06:55.428Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:07:03.236Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:07:13.318Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:07:23.892Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:07:34.017Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:07:44.395Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:07:54.479Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:08:04.553Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:08:14.630Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:08:24.809Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:08:35.119Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:08:45.348Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:08:55.438Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
[2025-06-11T08:09:05.532Z] 127.0.0.1 - GET /sw.js - UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:139.0) Gecko/20100101 Firefox/139.0
